track_id,track_name,artist_names,album_name,duration_ms,popularity,explicit
0RGtMGYaz9esrHsFiC8TJR,Seer,Witch,Witch,477920,42,False
34WmTDrVvUoYTfSdfbyZhE,Another Dimension,Pop Money,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE / DELUXE EDITION),179333,0,False
0cbAF0iJ9bqLtpNuEzeTA4,Slouch,Dance Gavin Dance,Artificial Selection,190956,0,False
2c8sgbZoEanC3QyFNZxUcA,Flexicution,Logic,Bobby Tarantino,218946,60,True
3ddFdBlBbu15hcJmEK0tLd,Watching Me (with Rae Sremmurd & Kodak Black),"Mike WiLL Made-It, Rae Sremmurd, Kodak Black",Creed II: The Album,257251,39,True
7o2Vk2ozntHju6LqFsXMjc,Weather Strike,"Tom Morello, Pussy Riot",Weather Strike,211026,27,True
4QbCUutUlQDSBS4mtVOuZI,Doomsday Pt. 2 (with Eminem),"Lyrical Lemonade, Eminem",All Is Yellow,110520,71,True
59N5Xs2k47ESLEeRB84hWW,fafo,Zack Fox,shut the fuck up talking to me,158466,57,True
1GzE0fPtJ4kWRz5vqJ2Pwb,Tore A Hole,Tiger Trap,Tiger Trap,118173,20,False
4EFxQ2V4NhYkN46eslYEWs,Top O' the Morning to Ya,House Of Pain,House of Pain (Fine Malt Lyrics),216319,53,True
1v3rQg6uPY6AnOY5TtxN7I,La Carencia,Panteon Rococo,Compañeros Musicales,213720,65,False
2gTTLirnoym2z5Bk0zkw6J,Rabbit Hole,False Heads,It's All There but You're Dreaming,239000,32,False
0cOXDRG1giESc1QVrHpbGE,Amateur (Rock Me Amadeus),Molotov,Con Todo Respeto,259600,58,True
7rtcBPsHDLeYW9cHDrO0NB,Lotus 72 D - Fast Version,Zé Roberto,Lotus 72 D,180490,55,False
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,"Majestic, Boney M.",Rasputin,186209,80,False
5K01nzQ7g6KY25WZYlGVPL,Free Love,Cage The Elephant,Cage The Elephant (Expanded Edition),208533,37,False
1Qdnvn4XlmZANCVy3XjrQo,Show Me How to Live,Audioslave,Audioslave,277840,70,False
37CoOXIsgF3NzbK1zHZetk,Mona Lisa (Spider-Man: Across the Spider-Verse),Dominic Fike,Mona Lisa (Spider-Man: Across the Spider-Verse),186066,70,False
1nThz7yEG2vbyI4UmInj5z,Number One - Bankai,"Shiro SAGISU, Hazel Fernandes",Number One - Bankai,276746,59,False
2rzafMh8q10vQGixcHupCh,Back From The Dead,House Of Pain,Same As It Ever Was,212306,53,True
2bfGNzdiRa1jXZRdfssSzR,Dirty Harry,"Gorillaz, Bootie Brown",Demon Days,230426,72,False
4K1DB7EedHPuVnhVrnvf2U,How I Could Just Kill a Man,Rage Against The Machine,Renegades,244693,60,True
68JYjVc7SMhvzRYSq29sbJ,The Robot With Human Hair pt. 2,Dance Gavin Dance,Whatever I Say Is Royal Ocean,345746,32,False
18zG4sti0gnHNnobLOBjmr,Won't Take Me Alive,Dirty Honey,Won't Take Me Alive,225596,44,False
6hqIXyo6GxydAnoI8XeIrV,Rusty Cage - Remastered 2016,Soundgarden,Badmotorfinger (25th Anniversary Remaster),266200,64,False
3b1IQflSLrgzYQPGFzI9cl,Es Por Ti,Juanes,Un Día Normal,250693,79,False
5FJBIe3cG4y9uUaIxuP4vH,Morfina (feat. Paloma Mami),"Prince Royce, Paloma Mami",LLAMADA PERDIDA,229474,56,False
2SHuJzIrFTWNkHjOTPwyxX,With The Fish (with $not & 6 Dogs),"Lyrical Lemonade, $NOT, 6 Dogs",All Is Yellow,131351,52,True
2X5SHv5ubRTNIgMxxCPYdo,Ceremony,Deftones,Ohms,207752,57,False
6GeNWEE6sxYf5hMO93gw42,Different Breed (feat. Swae Lee & Latto),"Mike WiLL Made-It, Swae Lee, Latto",Different Breed (feat. Swae Lee & Latto),175764,47,True
6geuGKb1jKb6TV8sGE5eaC,Back Foot,Dinosaur Pile-Up,Celebrity Mansions,188653,48,True
0oakHTPj4SF7Si0NAsLwi8,Las flores,Café Tacvba,Re,135133,66,False
4scqfHWE0J9dgdbjqstjS3,Kill Or Be Killed,Muse,Will Of The People,299060,52,False
7aewPE2qqi9OlnG4HSDZnO,Darkness,Rage Against The Machine,The Crow Original Motion Picture Soundtrack,222333,47,False
39MK3d3fonIP8Mz9oHCTBB,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)","Metro Boomin, Swae Lee, Lil Wayne, Offset",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),231746,76,False
4HSAJpNocVNJbwbQvtCMdO,Signs,"Snoop Dogg, Charlie Wilson, Justin Timberlake",R&G (Rhythm & Gangsta): The Masterpiece,236480,65,True
3GSMdtJphymHEsR8K9jT5Q,Locos,León Larregui,Voluma,177600,77,False
19WJ1TEz7RlwUrt7NFEW7t,Prospect (feat. Lil Baby),"iann dior, Lil Baby",I'm Gone,226313,60,True
5zH710lFSLtkHbMkslLDjR,Crazy On You,Heart,Dreamboat Annie,293440,71,False
79PaeaCZXyeu2C5XeSBzIv,Fate (with Young Thug & Swae Lee),"Mike WiLL Made-It, Young Thug, Swae Lee",Creed II: The Album,262885,44,True
3X6qK1LdMkSOhklwRa2ZfG,Danger (Spider) (Offset & JID),"Offset, JID",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),205266,63,False
4wRJHXHDJnKSPr9IVn0BFR,To The Bone (feat. YoungBoy Never Broke Again),"Quavo, Takeoff, YoungBoy Never Broke Again",Only Built For Infinity Links,283196,63,True
5fpizYGbi5IQoEraj6FP0R,Intergalactic - Remastered 2009,Beastie Boys,Hello Nasty (Deluxe Edition/Remastered),231493,69,False
5CT3zRd2FKM7F81KEacXIP,"This My Life (with Lil Tecca, The Kid LAROI & Lil Skies)","Lyrical Lemonade, Lil Tecca, The Kid LAROI, Lil Skies",All Is Yellow,169014,65,True
1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,Asia,Asia,227893,69,False
2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,Red Hot Chili Peppers,The Getaway,302000,75,False
56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,Three Days Grace,One-X,231400,78,False
5NnaDqigmS0gw970okC3dR,There is Nothing New Under the Sun,Slomosa,Slomosa,237574,37,False
34HgIvucTKJvDgzHVMaGLG,I Think I Left the Stove On,Hotel Ugly,I Think I Left the Stove On,202490,72,False
2J7IDapWgrILBNqwnv0Vr0,Boss Up,Lil Skies,Life of a Dark Rose,156456,45,True
47GRdmNagVyganN98PEjBb,Rumbera,Systema Solar,Rumbera,212520,16,False
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,TOTO,Toto,235546,85,False
1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,Rage Against The Machine,The Battle Of Los Angeles,206200,71,True
5D0cMtWT1lDXrEAM0ylifs,Neon,Patterns,Neon,249230,19,False
0SA0mMXWh23raZ6xzOCU2V,She,"Tyler, The Creator, Frank Ocean",Goblin,253386,77,True
40L8L7344pPMCjlZc19RQU,Down Rodeo,Rage Against The Machine,Evil Empire,320626,57,True
2zthTpUG0c2VBckCowNbRk,Runnin Out Of Time,Lil Skies,Out Ur Body Music,179200,45,True
59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),313573,81,True
0FdCFfb5xb7thJMaSjLFsH,"Stand Up (Tom Morello, Shea Diamond, Dan Reynolds & The Bloody Beetroots)","Tom Morello, Shea Diamond, Dan Reynolds, The Bloody Beetroots","Stand Up (Tom Morello, Shea Diamond, Dan Reynolds & The Bloody Beetroots)",193770,34,False
2zFeidZdxQprVl4Zzjj7Rv,Chinga Tu Madre,Molotov,Donde Jugaran Las Niñas,198626,43,True
46gSk82duJtX3TTA182ruG,This fffire - New Version,Franz Ferdinand,This fffire,218080,67,False
4A6alYY1CriDmRLrX0NV3a,Después,Okills,América Supersónica,236453,38,False
5P6NlUiOSbzXOYv8TViw2Z,Parallels,Dance Gavin Dance,Afterburner,216666,36,True
6HexNTb392JS071DoTGo0y,Hummingbird (Metro Boomin & James Blake),"Metro Boomin, James Blake",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),319493,70,False
2bvbLvGD7YnS4Nhf9E4hUl,Heartache,Toby Fox,UNDERTALE Soundtrack,108451,55,False
6o90x8ufulA9DL4qJrj5l0,Ego,Molotov,Sólo D’Lira,191555,29,False
1hR0fIFK2qRG3f3RF70pb7,Calm Like a Bomb,Rage Against The Machine,The Battle Of Los Angeles,298893,55,False
4XwmdaPVSHsvxsuKS7HBdl,World Rage,Lil Skies,World Rage,135418,47,True
6o6z02bBWMKXjJjvFxqfMm,Swervin',"MemoTheMafioso, C Loccs",Swervin',165147,55,True
0oXLSuno5adlHcPzlzs8l6,Duele El Amor,"Aleks Syntek, Ana Torroja",Mundo Lite,275373,70,False
7llSV9mWATUeGNxJMik2Vg,"Lo Mejor, Lo Peor",Okills,América Supersónica,223186,52,False
6GMCHNjNGqyKdhyNEpP6c8,La Diabla - Versión Banda,"Alex Sensation, Banda El Recodo",Esta Vida Es Muy Bonita,214186,19,False
4c4TCbToFf6X8CncWJuHa3,She's a Lover,Red Hot Chili Peppers,Unlimited Love,221092,57,False
0PEogXgSTxYjiL9oltS2Oc,Citizen Erased,Muse,Origin of Symmetry,441093,39,False
0GGfGINoVYiSFXPOjg3RHj,Found (feat. Brent Faiyaz),"Tems, Brent Faiyaz",Found (feat. Brent Faiyaz),209454,69,False
21Xc8hEIzv81jwiftI4hJB,The First Taste,Fiona Apple,Tidal,286960,58,False
3jy0VPEpbkIrNWf0HHEyDa,Vocales de amor,Joan Soriano,El Duque de la Bachata,310613,48,False
1MhSd5tH31uW1VaZR01oxF,The Robot With Human Hair pt. 1,Dance Gavin Dance,Whatever I Say Is Royal Ocean,254293,35,False
4UvkQecqZuZfQIJ2DZrZcR,Doomsday (with Juice WRLD & Cordae),"Lyrical Lemonade, Juice WRLD, Cordae",All Is Yellow,150967,65,True
0jij5hQGegNdleEAoXKHmx,Man Of The Year,Dance Gavin Dance,Mothership,334400,47,False
1bBAdiS3gPVB3qQKTf20q8,Buscándola,Maná,Falta Amor,245600,54,False
4HW5kSQ8M2IQWZhSxERvla,Spice Girl,Aminé,Good For You,173946,61,True
2kS6td1yvmpNgZTt1q5pQq,Hayloft,Mother Mother,O My Heart,181680,31,False
2qhwi3NhtDBidqgf1351HJ,Dissonance,Surely Tempo,"Days So Bitter, Yet So Sweet",158000,48,False
37NFt4wrkwtwzaB9pa33AJ,Gustándonos,Odisseo,Gustándonos,188655,30,False
26w9NTiE9NGjW1ZvIOd1So,BOOKER T,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,156430,73,True
6GsP3uMCd0Dn5T37C93waZ,Sick Love,Red Hot Chili Peppers,The Getaway,221440,66,False
3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,Is This It,193373,68,False
7LSCNf8JdikmxM59iT1Cr4,Arriesgando El Corazón,Aleks Syntek,Mundo Lite,292200,20,False
39UIXeyE7ocwdpA7PWJYDo,Traviesa,"Raymix, Horacio Palencia, Aczino",Te Voy A Conquistar,159560,38,False
5O612Iau2nHDR3yv8jAFXs,Respiro (Cap. 8),"Siddhartha, Ximena Sariñana",MEMORIA FUTURO,221390,62,False
6O3D5ai8UmEHwyicBq07pk,Cámara De Faltas,Enjambre,Enjambre Y Los Huéspedes Del Orbe,223440,60,False
2m9dpUx3PkIOa2LPfDbSA8,Son of Robot,Dance Gavin Dance,Artificial Selection,238984,52,False
6MtKObWYda2qnNIpJI21uD,Pursuit Of Happiness (Nightmare),"Kid Cudi, MGMT, Ratatat",Man On The Moon: The End Of Day (Deluxe),295293,71,True
7hoQEkOJojMIm93o0upvxx,FTW (F**k The World) [with A$AP Rocky & Tom Morello],"A$AP Rocky, Tom Morello",FTW (F**k The World) [with A$AP Rocky & Tom Morello] [From Bright: The Album],143413,27,True
12UgxYOGvFcuFlIf95vEGr,Stop Giving Me Advice (with Jack Harlow & Dave),"Lyrical Lemonade, Jack Harlow, Dave",All Is Yellow,242453,62,True
1V8XneTrX6kKeoxYbk4x6h,Hablamos Mañana,"Bad Bunny, Duki, Pablo Chill-E",YHLQMDLG,240253,70,False
2rBHnIxbhkMGLpqmsNX91M,Bombtrack,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),243453,67,True
5Ty1B6gHqh0joQx6ChbxiH,Snakecharmer,Rage Against The Machine,Evil Empire,235400,46,True
0mwPE0lPOgnWf2bo14xedJ,Fuego,Juanes,Mis Planes Son Amarte,167453,52,False
5EiOsZGd2b8Jtw0BkEIOnW,Distantes,Technicolor Fabrics,Presente,261783,25,False
5iuIqHnNiExEkoP9SIWuBw,Tora Joe,"Minyo Crusaders, Frente Cumbiero",Tora Joe,267534,23,False
5gRcv46AMTrosmTOqrOV3Q,Dumb,Nirvana,In Utero,151893,78,False
0KoBrntyQ2x6Y1eZwgGe5P,"Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)","Don Toliver, 21 Savage, 2 Chainz",METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),234693,67,False
4Q6xWGX1w5HNxQgJ7F8Jtf,Veneno,Juanes,Vida Cotidiana (Deluxe Version),189293,30,True
5NMDyiJyDwyBW29WliMsV5,Two Secret Weapons,Dance Gavin Dance,Jackpot Juicer,210291,43,True
6C7ZgThn6Yan5MTZdAEEFw,Mama Said Knock You Out,LL COOL J,Mama Said Knock You Out,289693,63,True
1jaQ4o6VRWRPxzf560sMWZ,Admirador,Odisseo,Admirador,212133,33,False
3u1EbJI2d0we5F9Rh1Sb38,Ojalá,Juanes,Vida Cotidiana (Deluxe Version),193373,31,False
6NwcZFwPt3CDWGo3hFWf3D,Te Lo Advertí,Los Mesoneros,Pangea,213293,55,False
6luBKkFUt5wTwz7hpLhp12,drive ME crazy!,Lil Yachty,Let’s Start Here.,229804,75,True
1fBnzFTxI1wqtU0ZR1pxrf,C'mere,Interpol,Antics,192493,63,False
3CCf4QWbFngXoIO1cLTj1L,The Ghost of Tom Joad,Rage Against The Machine,Renegades,338333,51,False
3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,Blue Öyster Cult,Fire of Unknown Origin,271000,67,False
4FdlNCxdyXOXKIZNKcIqAs,"Fly Away (with Sheck Wes, Ski Mask The Slump God & JID)","Lyrical Lemonade, Sheck Wes, Ski Mask The Slump God, JID",All Is Yellow,185538,63,True
5hd0Wm1LuAvo3msLCvqvA6,Down,311,Greatest Hits '93 - '03,170973,37,False
0RPLQ0S48GhCE0x1rPqFAw,Dark Out,"Global Dan, Global AzN",Global Meltdown,180080,44,True
0lsDJ0EkccufmSM43P28TQ,Pistol Grip Pump,Rage Against The Machine,Renegades,196733,56,True
2BTH9RKzclcO36gS09cLjy,No Rainy Days,Lil Skies,Shelby,175882,42,True
7wTA0NKIm6T7nP2kaymU2a,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),"Dreamville, EARTHGANG, J. Cole, Smino, Saba",Revenge Of The Dreamers III,382306,67,True
59GQi5m1s6ahWUIY1C4qh1,Elemento,Enjambre,Enjambre Y Los Huéspedes Del Orbe,206960,62,False
0xWjrm5J1Gn6DEECqAG0uo,A Todos Los Rumberos,"Los Ángeles Azules, Santana, Panteon Rococo",A Todos Los Rumberos,269653,36,False
25CbtOzU8Pn17SAaXFjIR3,Take The Power Back,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),336440,58,True
2gABnPYOMsyxThmsOQ4uWK,Tequila Sunrise,"Cypress Hill, Barron Ricks",The Essential Cypress Hill,257746,66,True
13HsOwrwTA5HgLuoaDHncP,RUNITUP (feat. Teezo Touchdown),"Tyler, The Creator, Teezo Touchdown",CALL ME IF YOU GET LOST,229564,61,True
2vLFK4t0KQwNVQvnjGuMb8,Si No Vas a Ser Tú,Young Tender,Si No Vas a Ser Tú,229225,45,False
5MzhfnyleWwDozKzGQHBdN,No Shelter,Rage Against The Machine,Godzilla - The Album,243760,45,True
6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean",Outkast,Stankonia,240026,72,True
0YaQuHvpSjpa8qJ8gj2WXk,Nunca Nada,Technicolor Fabrics,Ideas,253579,32,False
2E2ZVy2fxslpAUgbb4zu84,Abracadabra,Steve Miller Band,Abracadabra,308373,69,False
3rEwX4Ag28iVs3rcp5o952,Los Esclavos,"Ramona, Little Jesus",Redes Sociales,190732,42,False
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,The Doors,145866,73,False
7lPjS6Yd4lRk4BsboDsm1H,Roundabout - 2008 Remaster,Yes,Fragile,515960,50,False
7yBgjTMniUHtFQGsDxXkWE,Belleza,Fármacos,Estado de Gracia,244386,40,False
3EK4tGkSiO5xvvB5sM4tln,Amárrame,"Mon Laferte, Juanes",La Trenza,207333,76,False
21wYclGDiieKf42kEWxqV9,Intergalactic Janet,Ley Soul,Intergalactic Janet,160440,55,False
63QpuNHIZ8APaK37LkV8Xd,El baile y el salón,Café Tacvba,Re,308040,64,False
0bEi4jKegSSIrj6fKUpJSu,"The Robot With Human Hair, Pt. 3",Dance Gavin Dance,Dance Gavin Dance,225813,34,True
48lQegoLqGAzaRLnMwK0mO,Freedom,Rage Against The Machine,Rage Against The Machine - XX (20th Anniversary Special Edition),366333,56,False
3K56RPWS4q200IwHiIZcUD,Andamos Mejor,Los Gemelos De Sinaloa,Andamos Mejor,137183,70,False
5RbIyBlAdDw8v64VWU6PcL,El Paraíso,Los Mesoneros,Caiga La Noche,185253,44,False
6qelrb4tpDVNdbNW6UGPNn,Guitar In My Room (with Lil Durk & Kid Cudi),"Lyrical Lemonade, Lil Durk, Kid Cudi",All Is Yellow,227647,52,True
1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,Reggatta De Blanc (Remastered 2003),290280,76,False
3ZrobdWN5kvgpPlwpzCvTt,Equilibrium (with BabyTron & G Herbo),"Lyrical Lemonade, BabyTron, G Herbo",All Is Yellow,183529,56,True
4wJKTG3bAleqUXmylh83Id,[Admire Her] (with Gunna),"Bas, Gunna",[BUMP] Pick Me Up,157777,45,True
57VeLYXrvNxe8Vs18K2M9W,Way Out (feat. Big Sean),"Jack Harlow, Big Sean",Thats What They All Say,168906,64,True
5tYosD9TicWDYO3kAE4ADp,Roll Right,Rage Against The Machine,Evil Empire,260266,50,True
3rdAz1fbUfZxYgaCviYhRo,Todo De Ti,Rauw Alejandro,VICE VERSA,199604,79,True
1UyYuaCxOF4ilkRDZ74nJW,Here I Dreamt I Was an Architect,The Decemberists,Castaways and Cutouts,269146,51,False
06qp2aPjepeepM7sYg2AVS,Loco,Juanes,Más Futuro Que Pasado,196586,34,False
6JfNsc7wg3mnKunY8gLmLg,"Special (with Latto, Swae Lee & Aminé)","Lyrical Lemonade, Latto, Swae Lee, Aminé",All Is Yellow,157090,48,True
6bs88I4enbCiWZIeD5QQ5E,Eliza Mi Hortaliza,Enjambre,Daltónico,237475,49,False
6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),"Shakira, Maluma",El Dorado,195840,79,False
655gNlXQ7zb9jPrTuqJ4mf,Revolver,Rage Against The Machine,Evil Empire,327946,50,True
0SGkqnVQo9KPytSri1H6cF,Bounce Back,Big Sean,I Decided.,222360,68,True
30oZjF87SHCd0CE0ttGm5U,Carita de Inocente,Prince Royce,ALTER EGO,191209,63,False
3NChI0CsfFmdyBlPRONY39,Si No Te Amara Tanto,Cuisillos De Arturo Macias,Mil Heridas,213133,44,False
0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,Mos Def,Black On Both Sides,223546,69,True
0ab86T6AXAUjP4M1Gw8ENT,¿Qué Nos Pasó?,DRIMS,¿Qué Nos Pasó?,210920,49,False
2FwjrbgHijrK353UA3XIIz,"The Robot With Human Hair, Pt. 2 1/2",Dance Gavin Dance,Downtown Battle Mountain II,276146,36,True
5YBVDvTSSSiqv7KZDeUlXA,Renegades Of Funk,Rage Against The Machine,Renegades,274160,65,False
3QjQp2bfAvLTCSi8Zhzqis,People of the Sun,Rage Against The Machine,Evil Empire,150066,65,False
1Wm8HQmsWZr1JFqnNLdhMI,Disco de Oro,Little Jesus,Disco de Oro,261453,38,False
1emxsD9TeAyYVRBV7In0Y5,Solo,Los Mesoneros,Caiga La Noche,215480,49,False
2tgxXENuQNFhxMuhhlcogC,Cama,SERBIA,Cama,250480,46,False
54eZmuggBFJbV7k248bTTt,A Horse with No Name,"America, George Martin",America,252239,79,False
5eYH5q40bOcyH3luSL4XaP,Estonia,Slomosa,Slomosa,267562,32,False
7EAaSaj1OgZgMX5yZyFXFC,Freaky,Tory Lanez,LoVE me NOw (ReLoAdeD),173926,51,True
7G3lxTsMfSx4yarMkfgnTC,The World Is Yours,Nas,Illmatic,290573,69,True
0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,Rage Against The Machine,Evil Empire,229466,76,True
3ONxFMHXamgGmYLPHcwECM,Ser Parte,Siddhartha,Únicos,257293,65,False
6LzjgzpVl0hB3YrBU1b8Z1,The Boss,"James Brown, The J.B.'s",Black Caesar,194866,62,False
175F5GzHWDULSODPvfgsQQ,Acaríñame,"Los Ángeles Azules, Julieta Venegas, Juan Ingaramo",De Buenos Aires Para El Mundo,203066,47,False
2LXPNLSMAauNJfnC58lSqY,Born of a Broken Man,Rage Against The Machine,The Battle Of Los Angeles,280960,53,False
3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,Seal,Seal,288426,74,False
69oLqnnqggg6v7JMw9VIbf,Year of tha Boomerang,Rage Against The Machine,Evil Empire,239640,45,True
2zLpAVqDJ2YfxIFNGMS8y0,Cuando,Ruzzi,Nave Especial,206475,52,False
6PvHZ5vVjUhngh0t3pIsPc,Chocolate (feat. Young Thug and Gunna),"Quavo, Takeoff, Young Thug, Gunna",Only Built For Infinity Links,208372,55,True
6phFpARTp2T9rcNR3uRXoe,All Of The Little Things (feat. Ramirez),"Winston Surfshirt, Ramirez",All Of The Little Things (feat. Ramirez),259298,0,False
0RW1LLHYTyii6ifl1HxpKU,Si No Encuentro Palabras,DRIMS,En Medio Del Jardín,283626,42,False
11p2ty4w5GpoFL4vcK0Cru,Name in the Sand,Lil Skies,Shelby,168751,55,True
2QLEN3RVunMas7j0PHjeAT,C'mon N' Ride It (The Train),Quad City DJ's,Get On Up And Dance,451440,52,False
2wLzfdCL6lVmUXySZlPVwa,Lo que Quieras de Mí,Odisseo,Cambio Estacional,239346,47,False
4LwU4Vp6od3Sb08CsP99GC,The Next Episode,"Dr. Dre, Snoop Dogg",2001,161506,81,True
