track_id,track_name,artist_names,popularity,duration_ms,explicit,album,release_date,uri,genre
0GGfGINoVYiSFXPOjg3RHj,Found (feat. Brent Faiyaz),"Tems, Brent Faiyaz",69,209454,False,Found (feat. Brent Faiyaz),2021-09-09,spotify:track:0GGfGINoVYiSFXPOjg3RHj,"afro r&b, afrobeats, alte, nigerian pop"
3b1IQflSLrgzYQPGFzI9cl,Es Por Ti,Juanes,78,250693,False,Un Día Normal,2002-01-01,spotify:track:3b1IQflSLrgzYQPGFzI9cl,"colombian pop, latin pop, mexican pop, rock en espanol"
0mwPE0lPOgnWf2bo14xedJ,Fuego,Juanes,52,167453,False,Mis Planes Son Amarte,2017-05-12,spotify:track:0mwPE0lPOgnWf2bo14xedJ,"colombian pop, latin pop, mexican pop, rock en espanol"
37NFt4wrkwtwzaB9pa33AJ,Gustándonos,Odisseo,30,188655,False,Gustándonos,2020-01-17,spotify:track:37NFt4wrkwtwzaB9pa33AJ,"latin alternative, latin rock, mexican indie, mexican rock"
3GSMdtJphymHEsR8K9jT5Q,Locos,León Larregui,77,177600,False,Voluma,2016-03-11,spotify:track:3GSMdtJphymHEsR8K9jT5Q,"latin alternative, latin rock, rock en espanol"
7llSV9mWATUeGNxJMik2Vg,"Lo Mejor, Lo Peor",Okills,51,223186,False,América Supersónica,2016-11-04,spotify:track:7llSV9mWATUeGNxJMik2Vg,venezuelan indie
5D0cMtWT1lDXrEAM0ylifs,Neon,Patterns,19,249230,False,Neon,2017-12-01,spotify:track:5D0cMtWT1lDXrEAM0ylifs,"funktronica, indie tico"
7DDYMkcc1Naxp31UMQLPpo,Solo,Los Mesoneros,0,213482,False,Caiga la Noche,2017-03-31,spotify:track:7DDYMkcc1Naxp31UMQLPpo,"venezuelan indie, venezuelan rock"
4pL01X6Og8L9kJRTB65Hsz,Sos Todo Lo Que Está Bien,Silvestre y La Naranja,64,115568,False,ANIM4LES,2019-11-08,spotify:track:4pL01X6Og8L9kJRTB65Hsz,"argentine alternative rock, argentine indie"
5QoFWpXoaUyT44VmR98wLl,Suavecito,Malo,53,395200,False,Malo,1972-01,spotify:track:5QoFWpXoaUyT44VmR98wLl,"latin rock, souldies"
1A3tuE6ti9qoZDwB3LB0t2,I Think I Like When It Rains,WILLIS,72,278293,False,Locals 2,2017-06-12,spotify:track:1A3tuE6ti9qoZDwB3LB0t2,alabama indie
04sktg3deiYUweHfbFUZTM,El Amor De Mi Vida,"Los Ángeles Azules, Maria Becerra",57,184586,False,El Amor De Mi Vida,2023-08-18,spotify:track:04sktg3deiYUweHfbFUZTM,"gruperas inmortales, musica mexicana, nu-cumbia, ranchera, tropical"
0cudy6WphzMcW5tbzT6nqZ,Graffiti,Maximo Park,0,185266,False,A Certain Trigger,2005-05-16,spotify:track:0cudy6WphzMcW5tbzT6nqZ,"britpop, newcastle indie, scottish rock"
1PAlCnDz8T0k9f2LRuQ6Wn,C’mere,Interpol,0,191173,False,Antics,2004-09-27,spotify:track:1PAlCnDz8T0k9f2LRuQ6Wn,"alternative dance, alternative rock, indie rock, indietronica, modern rock, rock"
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,79,219826,False,Room On Fire,2003-10-28,spotify:track:57Xjny5yNzAcsxnusKmAfA,"alternative rock, garage rock, modern rock, permanent wave, rock"
3SUusuA9jH1v6PVwtYMbdv,Last Nite,The Strokes,68,193373,False,Is This It,2001-07-30,spotify:track:3SUusuA9jH1v6PVwtYMbdv,"alternative rock, garage rock, modern rock, permanent wave, rock"
4c4TCbToFf6X8CncWJuHa3,She's a Lover,Red Hot Chili Peppers,57,221092,False,Unlimited Love,2022-04-01,spotify:track:4c4TCbToFf6X8CncWJuHa3,"alternative rock, funk metal, funk rock, permanent wave, rock"
6GsP3uMCd0Dn5T37C93waZ,Sick Love,Red Hot Chili Peppers,66,221440,False,The Getaway,2016-06-17,spotify:track:6GsP3uMCd0Dn5T37C93waZ,"alternative rock, funk metal, funk rock, permanent wave, rock"
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,83,269000,False,By the Way (Deluxe Edition),2002-07-09,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,"alternative rock, funk metal, funk rock, permanent wave, rock"
5O612Iau2nHDR3yv8jAFXs,Respiro (Cap. 8),"Siddhartha, Ximena Sariñana",61,221390,False,MEMORIA FUTURO,2020-11-02,spotify:track:5O612Iau2nHDR3yv8jAFXs,"latin rock, mexican indie"
5EiOsZGd2b8Jtw0BkEIOnW,Distantes,Technicolor Fabrics,25,261783,False,Presente,2019-05-31,spotify:track:5EiOsZGd2b8Jtw0BkEIOnW,"guadalajara indie, indie rock mexicano, latin alternative, latin rock, mexican indie, mexican rock"
2OyaNAq8BcGstyzueloqpE,Too Late To Turn Back Now,Cornelius Brothers & Sister Rose,59,198693,False,The Story Of Cornelius Brothers & Sister Rose,1996-01-01,spotify:track:2OyaNAq8BcGstyzueloqpE,classic soul
5bBoE8OkM9jC97nyTLQsSx,Contacto,Compañia Ilimitada,7,249440,False,Contacto Edición Aniversario,2013-11-01,spotify:track:5bBoE8OkM9jC97nyTLQsSx,colombian rock
4EjbAh7YHU3VARkfkamZ8R,The Pale Moonlight,Kid Cudi,48,176293,True,Man On The Moon III: The Chosen,2020-12-11,spotify:track:4EjbAh7YHU3VARkfkamZ8R,"hip hop, ohio hip hop, pop rap, rap"
2Lumsra3kuU61wXkEKzKaK,Disco,Surf Curse,69,152760,False,Disco,2019-06-12,spotify:track:2Lumsra3kuU61wXkEKzKaK,"dreamo, indie surf, pov: indie, surf punk, vegas indie"
7lPjS6Yd4lRk4BsboDsm1H,Roundabout - 2008 Remaster,Yes,50,515960,False,Fragile,1971-11-26,spotify:track:7lPjS6Yd4lRk4BsboDsm1H,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock"
3EK4tGkSiO5xvvB5sM4tln,Amárrame,"Mon Laferte, Juanes",76,207333,False,La Trenza,2017-04-27,spotify:track:3EK4tGkSiO5xvvB5sM4tln,latin alternative
01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,Seals and Crofts,63,205480,False,Seals & Crofts' Greatest Hits,1977-10-11,spotify:track:01UYpHuzHi4eB9PAbDoPY2,"album rock, classic rock, folk rock, mellow gold, singer-songwriter, soft rock, yacht rock"
4aVuWgvD0X63hcOCnZtNFA,Hold the Line,TOTO,85,235546,False,Toto,1978-10-10,spotify:track:4aVuWgvD0X63hcOCnZtNFA,"album rock, classic rock, hard rock, mellow gold, rock, soft rock, yacht rock"
34WmTDrVvUoYTfSdfbyZhE,Another Dimension,Pop Money,0,179333,False,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE / DELUXE EDITION),2023-06-05,spotify:track:34WmTDrVvUoYTfSdfbyZhE,No Genre
37CoOXIsgF3NzbK1zHZetk,Mona Lisa (Spider-Man: Across the Spider-Verse),Dominic Fike,70,186066,False,Mona Lisa (Spider-Man: Across the Spider-Verse),2023-06-02,spotify:track:37CoOXIsgF3NzbK1zHZetk,"alternative pop rock, pov: indie"
6luBKkFUt5wTwz7hpLhp12,drive ME crazy!,Lil Yachty,75,229804,True,Let’s Start Here.,2023-01-27,spotify:track:6luBKkFUt5wTwz7hpLhp12,"atl hip hop, melodic rap, rap, trap"
5PPKUD3n5mceqRD1U2Z9PW,Mi Cantar,Los Ángeles Azules,44,234373,False,Inolvidables,1996-01-01,spotify:track:5PPKUD3n5mceqRD1U2Z9PW,"gruperas inmortales, musica mexicana, nu-cumbia, ranchera, tropical"
2wsm9wpiX9W7gpa5crYs9l,Amor De Novela,Los Angeles De Charly,58,209253,False,Un Sueño,2002-01-01,spotify:track:2wsm9wpiX9W7gpa5crYs9l,"cumbia sonidera, musica mexicana, norteno, ranchera"
7cGfrVoC7G03XeXn7yflx5,Move Your Feet,Junior Senior,3,181826,False,D-D-Don't Don't Stop the Beat,2002-04-03,spotify:track:7cGfrVoC7G03XeXn7yflx5,danish pop
3rEwX4Ag28iVs3rcp5o952,Los Esclavos,"Ramona, Little Jesus",41,190732,False,Redes Sociales,2021-05-28,spotify:track:3rEwX4Ag28iVs3rcp5o952,"mexican indie, neo-psychedelic, tijuana indie"
04ZstZIjwSRoXAGix50GPT,Elsa,Los Destellos,48,220101,False,Mundial....,1970-01-12,spotify:track:04ZstZIjwSRoXAGix50GPT,"chicha, cumbia amazonica, cumbia peruana"
6kcHg7XL6SKyPNd78daRBL,Sweet Talk,Saint Motel,64,192040,False,saintmotelevision,2016-10-21,spotify:track:6kcHg7XL6SKyPNd78daRBL,"la indie, modern alternative rock, modern rock, pov: indie"
5NnaDqigmS0gw970okC3dR,There is Nothing New Under the Sun,Slomosa,37,237574,False,Slomosa,2020-08-28,spotify:track:5NnaDqigmS0gw970okC3dR,"norwegian prog, norwegian rock"
6aBUnkXuCEQQHAlTokv9or,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,72,296146,False,Speaking in Tongues (Deluxe Version),1983-05-31,spotify:track:6aBUnkXuCEQQHAlTokv9or,"alternative rock, art punk, dance rock, funk rock, new wave, permanent wave, post-punk, rock, zolo"
6fyj12D82DuD0U7tVUMujZ,When the Lights Go out - 2018 Remaster,Naked Eyes,47,182560,False,Naked Eyes,1983-01-01,spotify:track:6fyj12D82DuD0U7tVUMujZ,"new romantic, new wave pop, synthpop"
7cDxjUnMitNKQC5c8RQUko,Black Magic Woman / Gypsy Queen,Santana,57,319773,False,Abraxas,1970-09-23,spotify:track:7cDxjUnMitNKQC5c8RQUko,"blues rock, classic rock, mexican classic rock"
7EiujtpJ3Ty0RcFhMHDHhZ,Make a Smile for Me,Bill Withers,44,195760,False,'Justments,1974-08-08,spotify:track:7EiujtpJ3Ty0RcFhMHDHhZ,"classic soul, funk, quiet storm, soul"
0M7wMmWaB3ZIkGuRFE4457,How,The Cranberries,49,171840,False,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,spotify:track:0M7wMmWaB3ZIkGuRFE4457,"irish rock, pop rock, rock"
0iFlO6zAJQf5tAwScQXWOx,Amanece,Caifanes,51,193760,False,Caifanes,1988-05-15,spotify:track:0iFlO6zAJQf5tAwScQXWOx,"latin alternative, latin pop, latin rock, mexican rock, nu-cumbia, rock en espanol, rock urbano mexicano"
18hnXK4HWm3BxT8QijiJVO,Morir Solo,Prince Royce,47,242342,False,Morir Solo,2019-08-30,spotify:track:18hnXK4HWm3BxT8QijiJVO,"bachata, latin hip hop, latin pop, urbano latino"
683b4ikwa62JevCjwrmfg6,Moondance - 2013 Remaster,Van Morrison,67,274040,False,Moondance (Deluxe Edition),1970-02,spotify:track:683b4ikwa62JevCjwrmfg6,"classic rock, folk, folk rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
2GRbFpacyEnbA3Mk7KcfM4,Here I Dreamt I Was an Architect,The Decemberists,0,269146,False,Castaways and Cutouts,2002-05-21,spotify:track:2GRbFpacyEnbA3Mk7KcfM4,"baroque pop, canadian indie, chamber pop, indie rock, modern folk rock, stomp and holler"
1empPjAI5SfG0Qk8RXzHj8,Espacial,Raymix,45,215000,False,Espacial,2021-04-29,spotify:track:1empPjAI5SfG0Qk8RXzHj8,"musica mexicana, nu-cumbia"
4AFsRbaLKRWo3dDtjDFA2V,Me and Your Mama,Childish Gambino,80,379226,False,"""Awaken, My Love!""",2016-12-02,spotify:track:4AFsRbaLKRWo3dDtjDFA2V,"atl hip hop, hip hop, rap"
2wsW7FXHByxfP6Qzwf4iaj,Black Lipstick,Chicano Batman,54,229381,False,Black Lipstick,2015-08-20,spotify:track:2wsW7FXHByxfP6Qzwf4iaj,"la indie, latinx alternative, psychedelic soul, tropical alternativo"
1kOzw10XqOtFA7Qar4Bjpu,Véngase I,Rawayana,57,262771,False,Trippy Caribbean,2016-10-07,spotify:track:1kOzw10XqOtFA7Qar4Bjpu,"venezuelan hip hop, venezuelan rock"
3Ewdz8ZnGmWBeAvB9gkFHK,Bella Señora,Emmanuel,52,279306,False,La Historia De Toda La Vida,2006-06-27,spotify:track:3Ewdz8ZnGmWBeAvB9gkFHK,"latin pop, mexican pop, ranchera"
3ZIE8flTJ6WWn8wF0YzaaQ,Plástico,"Willie Colón, Rubén Blades",57,401880,False,Siembra,1978-01-01,spotify:track:3ZIE8flTJ6WWn8wF0YzaaQ,"salsa, tropical"
4Mqs0h95KAeNiGp7u4udlt,Love Reign O'er Me,The Who,49,349600,False,Quadrophenia (Super Deluxe Edition),1973-10-19,spotify:track:4Mqs0h95KAeNiGp7u4udlt,"album rock, british invasion, classic rock, hard rock, rock"
2OgVsp77En2nju8pnCieVU,Waiting for a Girl like You,Foreigner,72,292066,False,4 (Expanded),1981,spotify:track:2OgVsp77En2nju8pnCieVU,"album rock, classic rock, glam metal, hard rock, heartland rock, mellow gold, rock, soft rock"
6O3D5ai8UmEHwyicBq07pk,Cámara De Faltas,Enjambre,60,223440,False,Enjambre Y Los Huéspedes Del Orbe,2012-01-01,spotify:track:6O3D5ai8UmEHwyicBq07pk,"indie rock mexicano, latin alternative, latin rock, mexican rock, rock en espanol"
7oX8lGWfFioRsqTARB4vJT,In My Mind's Desert,Slomosa,41,292731,False,Slomosa,2020-08-28,spotify:track:7oX8lGWfFioRsqTARB4vJT,"norwegian prog, norwegian rock"
0Ash824OFqj7HLZCwabh5m,El Paraíso,Los Mesoneros,0,183259,False,Caiga la Noche,2017-03-31,spotify:track:0Ash824OFqj7HLZCwabh5m,"venezuelan indie, venezuelan rock"
4CoJ7RN7myJHXYIx1pB8IF,Los Imanes,Odisseo,59,218175,False,Cambio Estacional,2018-09-28,spotify:track:4CoJ7RN7myJHXYIx1pB8IF,"latin alternative, latin rock, mexican indie, mexican rock"
3XJmD5suzFUBHJ7sizBAiy,La Magia,Little Jesus,63,245373,False,Río Salvaje,2016-06-17,spotify:track:3XJmD5suzFUBHJ7sizBAiy,"indie rock mexicano, latin alternative, latin rock, mexican indie, mexican rock"
2Kf0jqTmDvqf24dVsQTbvW,Simulacro de Tensión,Los Enanitos Verdes,35,150666,False,Originales - 20 Exitos,1986,spotify:track:2Kf0jqTmDvqf24dVsQTbvW,"argentine rock, latin alternative, latin pop, latin rock, mexican pop, rock en espanol, ska argentino"
4wJKTG3bAleqUXmylh83Id,[Admire Her] (with Gunna),"Bas, Gunna",45,157777,True,[BUMP] Pick Me Up,2022-04-15,spotify:track:4wJKTG3bAleqUXmylh83Id,"queens hip hop, rap, sudanese hip hop, sudanese pop, underground hip hop"
39UIXeyE7ocwdpA7PWJYDo,Traviesa,"Raymix, Horacio Palencia, Aczino",38,159560,False,Te Voy A Conquistar,2022-01-14,spotify:track:39UIXeyE7ocwdpA7PWJYDo,"musica mexicana, nu-cumbia"
2U7nUonY2Bb4FLQMMadmWt,Me Hubieras Avisado,Edwin Luna y La Trakalosa de Monterrey,0,190320,False,Me Hubieras Avisado,2020-03-06,spotify:track:2U7nUonY2Bb4FLQMMadmWt,"banda, musica mexicana, norteno, sad sierreno"
2Ee9amLUslOwgoJWZEpSSD,Mystery Lady (feat. Don Toliver),"Masego, Don Toliver",59,228453,False,Mystery Lady (feat. Don Toliver),2020-11-10,spotify:track:2Ee9amLUslOwgoJWZEpSSD,"alternative r&b, indie soul"
1R4YA7Bh89A6JsCTGylcqP,Inténtalo (feat. América Sierra & El Bebeto),"3BallMTY, América Sierra, El Bebeto",38,193533,False,Inténtalo,2014-01-01,spotify:track:1R4YA7Bh89A6JsCTGylcqP,trival
2tgUxOJHTjFxKHmfhyZGuS,Por el Resto,Los Enanitos Verdes,56,265626,False,Originales - 20 Exitos,1986,spotify:track:2tgUxOJHTjFxKHmfhyZGuS,"argentine rock, latin alternative, latin pop, latin rock, mexican pop, rock en espanol, ska argentino"
7dkzqJnqaLDEH8MsP1Rxx7,Hoy Tengo Miedo,Fobia,44,270533,False,Rosa Venus,2005-08-23,spotify:track:7dkzqJnqaLDEH8MsP1Rxx7,"latin alternative, latin rock, mexican rock, rock en espanol"
5YgpBbSqDc50OOVDahLoJZ,Que Te Vas,T3R Elemento,65,206338,False,Our Wave Nuestra Ola,2020-10-30,spotify:track:5YgpBbSqDc50OOVDahLoJZ,"corrido, corridos tumbados, musica mexicana, norteno, sad sierreno, sierreno"
7kfWrSl900stiInsQVlHwb,Siguiendo La Luna,Los Fabulosos Cadillacs,52,294240,False,Originales - 20 Exitos,2005-07-19,spotify:track:7kfWrSl900stiInsQVlHwb,"argentine rock, latin alternative, latin pop, latin rock, rock en espanol, ska, ska argentino"
4Zjdzxx0dsavsr7Ehr8fGE,Prospect (ft. Lil Baby),"iann dior, Lil Baby",2,226313,True,Prospect (feat. Lil Baby),2020-05-22,spotify:track:4Zjdzxx0dsavsr7Ehr8fGE,melodic rap
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remaster,Van Halen,78,241599,False,1984 (Remastered),1984-01-04,spotify:track:7N3PAbqfTjSEU1edb2tY8j,"album rock, classic rock, hard rock, rock"
1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,Asia,69,227893,False,Asia,1982-03-08,spotify:track:1nmZ8yqKkfooOuYvtFctDp,"album rock, classic rock, glam metal, hard rock, mellow gold, progressive rock, soft rock"
6fybp4N6eW3bsFAvARxyVe,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,69,227800,False,Van Halen (Remastered),1978-02-10,spotify:track:6fybp4N6eW3bsFAvARxyVe,"album rock, classic rock, hard rock, rock"
7cDzJyC95jtGO9zAeZsWOg,Kiss on My List,Daryl Hall & John Oates,64,264986,False,Voices,1980,spotify:track:7cDzJyC95jtGO9zAeZsWOg,"album rock, classic rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock, yacht rock"
2cX2coZS1PYBfPs8wgbdWE,More Than A Woman,Bee Gees,70,196213,False,How Can You Mend A Broken Heart,2020-12-11,spotify:track:2cX2coZS1PYBfPs8wgbdWE,"disco, mellow gold, soft rock"
5ubvP9oKmxLUVq506fgLhk,Stayin Alive,Bee Gees,73,285373,False,How Can You Mend A Broken Heart,2020-12-11,spotify:track:5ubvP9oKmxLUVq506fgLhk,"disco, mellow gold, soft rock"
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,84,237000,False,Uprising,1980,spotify:track:5O4erNlJ74PIF6kGol1ZrC,"reggae, roots reggae"
3HCDGtLZabH3umLgwCBpDB,Send Me An Angel,Real Life,59,232631,False,Heartland,1983-01-01,spotify:track:3HCDGtLZabH3umLgwCBpDB,"new romantic, synthpop"
3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,Blue Öyster Cult,67,271000,False,Fire of Unknown Origin,1981-10-23,spotify:track:3fkPMWQ6cBNBLuFcPyMS8s,"album rock, classic rock, glam metal, hard rock, progressive rock, rock"
1Lhwn4PqeGpM4LTVUowW76,You Rock My World,Michael Jackson,69,337733,False,Invincible,2001-10-29,spotify:track:1Lhwn4PqeGpM4LTVUowW76,"r&b, soul"
2Wp2s4ZDTL0pmNmEG73glh,"Please, Please, Please - Single Version",James Brown & The Famous Flames,28,165226,False,The 50th Anniversary Collection,2003-01-01,spotify:track:2Wp2s4ZDTL0pmNmEG73glh,soul
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),"Santana, Rob Thomas",71,294986,False,Supernatural (Remastered),1999-06-15,spotify:track:0n2SEXB2qoRQg171q7XqeW,"blues rock, classic rock, mexican classic rock"
1qwxoareNYzR62kM9iK9Ww,¡Ay! El Amor,Los Askis,59,213906,False,Amor Andino,1998-01-01,spotify:track:1qwxoareNYzR62kM9iK9Ww,"banda, cumbia andina mexicana, cumbia sonidera, musica mexicana, norteno, ranchera, tropical"
19FKrdPU6Z6FCXBAUfvAaQ,Leña de pirul,Banda Machos,51,167133,False,25 Bandazos de Machos (Vol. 1) [USA],2009-03-24,spotify:track:19FKrdPU6Z6FCXBAUfvAaQ,"banda, banda jalisciense, musica mexicana, tecnobanda"
33BwaYGTt8Wc9qeSlvqdrV,Costumbres,Banda El Recodo,33,211026,False,"Solo Para Enamorados, Vol. 1",1999-02-02,spotify:track:33BwaYGTt8Wc9qeSlvqdrV,"banda, banda sinaloense, musica mexicana, norteno"
33XISWpHJRbAvFSMW1y44A,Me Sobrabas Tú,Banda Los Recoditos,68,181986,False,Sueño XXX,2014-09-02,spotify:track:33XISWpHJRbAvFSMW1y44A,"banda, musica mexicana, norteno"
2LaMe6cSGfsbu7KUA8UBoJ,Deja,Banda El Recodo,67,156680,False,Lo Mejor De Mi Vida,2005-11-15,spotify:track:2LaMe6cSGfsbu7KUA8UBoJ,"banda, banda sinaloense, musica mexicana, norteno"
1Qdnvn4XlmZANCVy3XjrQo,Show Me How to Live,Audioslave,70,277840,False,Audioslave,2002-11-17,spotify:track:1Qdnvn4XlmZANCVy3XjrQo,"alternative metal, alternative rock, grunge, hard rock, nu metal, permanent wave, post-grunge, rock, supergroup"
6y6xATSjOC2EpMTJh51R4v,Monterrey,"Guaynaa, Pain Digital",43,164800,False,Monterrey,2021-01-29,spotify:track:6y6xATSjOC2EpMTJh51R4v,"reggaeton, reggaeton flow, urbano latino"
2a1oufthlxOkH8yjhYAvgH,Cumbia A La Gente,"Guaynaa, Los Ángeles Azules",56,208400,False,Cumbia A La Gente,2021-04-23,spotify:track:2a1oufthlxOkH8yjhYAvgH,"reggaeton, reggaeton flow, urbano latino"
